student_id,age,gender,education_level,stream,board,aptitude_logical,aptitude_verbal,aptitude_numerical,aptitude_spatial,personality_openness,personality_conscientiousness,personality_extraversion,personality_agreeableness,personality_neuroticism,interest_realistic,interest_investigative,interest_artistic,interest_social,interest_enterprising,interest_conventional,career_outcome
STU190010,18,F,class_12,commerce,icse,81.83,85.86,64.26,69.44,4.29,3.56,4.08,3.21,2.44,2.6,2.75,1.99,3.12,3.43,4.32,Entrepreneur
STU340039,17,F,class_11,science_pcm,cbse,87.32,47.17,87.3,74.55,2.81,4.58,2.62,2.95,3.12,4.18,3.84,2.29,4.01,2.03,4.77,Airline Pilot
STU090113,16,F,class_11,science_pcb,state,88.36,94.35,80.1,54.29,3.75,3.69,3.02,4.64,2.24,2.67,3.92,1.89,4.24,1.2,2.28,Dentist
STU230149,16,M,class_11,arts,state,84.0,86.18,47.78,85.97,4.53,2.36,3.09,4.1,2.6,2.4,2.42,3.8,3.66,4.24,2.28,Graphic Designer
STU260063,17,F,class_12,science_pcm,cbse,66.05,78.57,79.7,77.69,3.5,2.6,5.0,3.05,2.67,1.05,2.44,4.12,4.44,2.72,1.26,Journalist
STU320102,17,F,class_12,arts,cbse,90.08,85.79,64.06,86.0,4.54,3.39,4.5,4.78,2.7,3.75,2.04,3.58,3.51,4.05,2.69,Sports Manager
STU160113,19,F,undergraduate,commerce,state,88.78,80.53,88.82,48.5,4.12,3.27,4.37,2.33,3.84,1.99,2.24,1.2,2.95,4.97,4.1,Management Consultant
STU140026,20,F,undergraduate,commerce,cbse,100.0,72.45,81.81,76.04,2.2,5.0,3.88,3.24,2.58,2.76,3.31,1.6,3.89,5.0,3.75,Chartered Accountant
STU240065,18,F,class_12,undecided,cbse,30.46,68.07,61.22,94.37,3.7,2.77,4.33,3.6,3.96,1.56,3.81,4.78,5.0,3.67,1.09,Architect
STU120112,20,M,undergraduate,undecided,icse,55.0,45.45,95.0,64.53,3.83,3.61,3.75,4.18,1.96,3.05,4.92,2.32,3.88,3.04,2.19,Clinical Psychologist
STU190040,18,F,class_12,undecided,cbse,51.68,79.16,83.33,59.06,4.7,4.32,4.53,4.4,2.7,3.51,3.18,3.84,3.56,3.77,2.0,Entrepreneur
STU320106,17,M,class_11,commerce,icse,62.43,87.21,75.76,84.95,4.03,3.43,3.21,2.24,3.1,1.37,3.7,1.98,3.65,2.51,4.46,Sports Manager
STU170073,22,O,undergraduate,undecided,state,73.67,91.51,73.97,61.63,4.35,3.9,5.0,2.53,1.6,1.91,3.02,1.2,4.63,4.62,3.27,Digital Marketing Manager
STU270108,16,F,class_10,science_pcm,icse,77.4,59.67,55.48,89.55,4.64,4.49,1.44,2.97,2.9,3.44,3.67,3.0,5.0,2.63,2.21,Film Director
STU100144,17,F,class_12,science_pcb,icse,63.2,83.5,67.38,69.24,3.96,3.4,4.38,3.92,2.32,3.2,3.77,2.51,3.89,2.39,3.88,Pharmacist
STU290007,15,F,class_9,commerce,cbse,94.04,83.41,100.0,70.0,3.19,5.0,1.18,3.8,3.01,2.89,2.97,2.81,4.73,4.46,3.08,IAS Officer
STU150059,20,M,undergraduate,commerce,ib,68.46,65.1,96.41,70.98,4.96,3.66,2.07,2.1,1.8,2.37,3.16,2.7,3.85,4.46,3.85,Investment Banker
STU080120,16,F,class_11,undecided,cbse,62.85,65.01,65.0,57.76,4.4,3.4,3.72,3.93,2.09,2.63,4.97,3.7,4.28,1.29,3.21,Doctor (MBBS)
STU310110,21,M,undergraduate,science_pcm,cbse,86.2,97.15,53.0,95.73,3.28,4.36,4.01,3.84,3.8,2.95,3.18,1.32,4.84,4.99,4.47,Environmental Scientist
STU020083,19,F,undergraduate,science_pcm,cbse,80.46,100.0,83.59,85.81,3.1,3.41,2.09,4.02,2.82,5.0,4.25,2.26,2.46,2.65,3.64,Data Scientist
STU010067,15,M,class_10,science_pcm,state,86.35,77.77,93.19,75.18,4.39,4.07,2.99,3.92,2.73,3.0,3.78,2.87,3.8,3.82,2.33,Software Engineer
STU110104,15,O,class_9,commerce,cbse,70.3,68.35,69.86,59.88,3.31,4.29,3.56,4.03,1.88,2.29,4.46,1.74,4.94,3.24,3.08,Biomedical Engineer
STU220134,19,O,undergraduate,commerce,state,72.86,67.37,55.03,86.82,4.99,4.35,3.03,2.98,2.96,3.66,1.14,4.88,4.93,4.41,1.71,UX/UI Designer
STU240147,16,F,class_11,science_pcm,state,60.69,86.02,75.78,89.97,1.39,3.75,4.78,3.1,2.86,3.41,1.4,4.81,3.16,1.82,1.19,Architect
STU010126,18,F,class_12,undecided,cbse,82.32,65.01,83.62,65.92,4.05,3.1,2.9,2.75,1.63,3.17,4.49,1.98,1.64,2.02,2.46,Software Engineer
STU090097,18,F,class_12,undecided,state,78.74,94.04,91.5,79.37,2.58,4.49,4.45,4.06,1.7,3.46,4.52,3.13,4.62,1.46,1.87,Dentist
STU140027,17,M,class_12,science_pcm,cbse,65.0,90.11,65.5,44.19,3.18,3.62,3.3,2.53,2.86,2.39,3.95,1.51,1.36,4.5,4.18,Chartered Accountant
STU310111,15,O,class_9,science_pcb,cbse,84.53,89.96,95.24,93.32,3.72,4.99,3.7,4.18,1.97,2.21,4.17,1.31,4.05,4.53,4.01,Environmental Scientist
STU310075,19,F,undergraduate,science_pcm,icse,83.21,86.27,95.26,85.0,4.08,1.08,4.45,3.38,2.35,4.25,3.35,2.74,4.27,4.36,2.1,Environmental Scientist
STU140126,17,O,class_12,commerce,state,73.93,63.21,85.47,51.12,3.31,4.23,2.75,3.71,2.59,3.59,4.71,2.96,3.49,4.05,3.62,Chartered Accountant
STU210087,18,M,class_12,commerce,cbse,67.37,100.0,66.1,60.34,3.46,4.85,4.03,2.0,1.46,1.24,4.31,1.76,3.41,4.08,1.35,Civil Lawyer
STU300086,19,F,undergraduate,science_pcm,state,70.9,57.68,56.16,89.46,4.49,3.34,2.09,4.49,4.46,4.78,2.89,1.57,2.07,1.97,3.67,Defence Officer (Indian Armed Forces)
STU230046,22,F,undergraduate,vocational,cbse,67.17,64.82,49.4,63.49,5.0,3.24,2.05,2.35,1.64,3.36,3.51,3.96,3.11,3.31,3.29,Graphic Designer
STU310058,18,M,class_12,science_pcm,cbse,77.91,90.83,95.67,85.89,4.59,4.21,4.55,4.64,3.41,3.18,3.55,3.76,2.96,3.5,2.72,Environmental Scientist
STU190098,22,M,undergraduate,commerce,ib,66.47,84.5,80.34,70.49,3.25,1.87,3.73,4.01,4.02,3.49,3.55,2.51,4.9,3.54,4.3,Entrepreneur
STU070019,15,O,class_9,science_pcm,ib,64.25,72.41,47.94,63.4,3.14,4.43,4.09,3.91,1.58,5.0,3.68,2.91,1.71,3.91,2.55,Civil Engineer
STU110147,17,F,class_12,science_pcm,icse,66.15,78.82,86.78,50.95,4.54,3.97,2.2,3.71,3.49,4.2,4.51,2.2,3.48,3.22,1.61,Biomedical Engineer
STU030065,16,M,class_11,science_pcm,cbse,78.15,78.94,87.32,88.79,3.59,3.1,2.75,2.83,2.82,4.22,3.71,1.69,2.83,2.97,3.81,AI/ML Engineer
STU220138,17,F,class_11,science_pcm,state,44.36,68.0,49.55,70.0,4.42,3.35,2.83,2.77,2.09,2.41,2.05,4.36,3.75,3.15,1.85,UX/UI Designer
STU150026,16,M,class_11,science_pcm,icse,68.23,77.14,81.89,69.99,3.76,3.64,2.0,4.77,4.05,3.0,4.45,1.31,3.54,3.57,3.4,Investment Banker
STU280074,16,M,class_10,arts,state,50.69,70.0,35.0,46.65,4.9,3.46,3.76,4.47,3.62,3.4,2.85,2.34,5.0,2.92,2.7,Content Writer
STU040076,14,M,class_9,commerce,icse,79.83,90.08,90.69,50.32,2.51,3.9,2.36,4.02,1.61,4.66,4.35,3.9,3.47,3.65,3.79,Cybersecurity Analyst
STU010056,22,M,undergraduate,science_pcm,icse,86.8,84.81,91.02,83.67,4.95,4.15,3.82,2.44,2.96,2.35,3.5,2.05,3.8,2.62,3.19,Software Engineer
STU050039,17,F,class_11,science_pcm,icse,70.04,74.3,31.98,60.6,3.41,4.54,2.25,2.7,3.25,1.0,4.85,3.9,3.74,3.18,3.74,Cloud Architect
STU030003,21,F,undergraduate,science_pcm,cbse,65.28,67.72,87.22,59.9,3.12,3.9,2.7,2.58,3.12,2.7,4.05,1.84,2.92,1.6,3.55,AI/ML Engineer
STU190067,16,F,class_10,science_pcm,cbse,63.67,82.12,54.0,62.44,4.26,5.0,3.28,4.6,3.58,4.7,2.38,2.89,2.2,3.36,4.35,Entrepreneur
STU090077,19,F,undergraduate,science_pcb,cbse,64.1,76.94,62.51,45.0,3.65,3.4,2.58,5.0,1.39,2.83,3.77,2.51,4.49,1.99,4.3,Dentist
STU140106,16,M,class_10,commerce,state,89.88,64.77,92.93,55.48,4.62,4.06,3.25,3.99,3.72,3.8,2.79,2.44,2.39,4.05,3.56,Chartered Accountant
STU250045,21,M,undergraduate,commerce,cbse,90.86,80.5,59.84,90.18,4.19,2.83,2.4,2.33,2.26,3.66,1.78,4.64,5.0,2.53,3.05,Fashion Designer
STU280094,17,M,class_11,arts,state,52.35,76.39,66.66,36.32,5.0,4.04,1.33,3.0,3.08,1.0,2.19,3.96,3.85,2.26,2.42,Content Writer
STU200029,16,M,class_10,commerce,cbse,87.86,33.61,69.06,74.13,3.67,2.07,2.99,2.49,3.31,1.36,4.69,1.91,3.4,4.37,5.0,Corporate Lawyer
STU290003,16,F,class_10,science_pcb,cbse,28.94,88.1,64.17,70.87,5.0,4.58,4.41,4.77,3.04,4.42,5.0,1.76,4.48,3.68,4.29,IAS Officer
STU160037,16,M,class_11,science_pcm,cbse,67.45,56.22,28.73,56.66,3.45,4.61,3.21,3.91,3.31,2.16,2.84,2.99,3.76,3.86,3.88,Management Consultant
STU160012,18,M,class_12,commerce,cbse,74.46,95.0,66.7,75.49,3.25,4.44,3.7,3.38,2.57,3.68,2.0,3.08,3.1,4.03,4.69,Management Consultant
STU160047,16,F,class_11,commerce,cbse,66.12,95.0,54.0,64.83,4.9,4.66,4.58,2.82,2.24,2.2,2.61,3.35,2.9,3.58,2.53,Management Consultant
STU120104,15,M,class_10,arts,icse,83.61,79.88,67.64,45.94,3.27,3.82,3.37,4.5,2.02,2.5,3.5,2.79,4.03,3.7,3.87,Clinical Psychologist
STU140019,18,F,undergraduate,science_pcm,state,86.36,84.58,97.04,43.68,3.79,4.28,2.19,2.24,1.52,2.53,4.11,2.27,3.74,4.15,4.68,Chartered Accountant
STU300092,19,F,undergraduate,commerce,state,61.9,38.66,100.0,33.41,2.99,3.2,4.12,4.17,3.23,4.84,3.04,2.79,2.39,2.77,4.49,Defence Officer (Indian Armed Forces)
STU210118,21,M,undergraduate,commerce,cbse,87.61,98.25,83.65,61.51,4.38,4.29,2.9,4.16,3.55,1.65,4.11,3.27,4.55,4.41,3.45,Civil Lawyer
STU160144,16,F,class_11,commerce,state,67.23,57.25,77.94,55.83,4.74,3.1,4.05,4.8,3.68,1.2,4.7,3.28,4.14,4.47,3.09,Management Consultant
STU040074,16,F,class_11,science_pcm,state,75.68,70.52,79.34,75.73,4.28,4.53,3.23,2.43,2.86,2.99,3.6,2.24,2.47,3.48,2.18,Cybersecurity Analyst
STU270001,16,M,class_11,arts,cbse,76.77,68.36,68.95,74.11,5.0,3.87,3.45,4.07,1.85,4.1,2.12,4.48,3.35,3.08,2.31,Film Director
STU210123,20,M,undergraduate,commerce,cbse,73.94,95.48,53.58,45.76,3.58,4.02,5.0,2.15,2.0,3.39,4.17,3.31,3.72,3.81,2.79,Civil Lawyer
STU280107,17,O,class_12,arts,cbse,61.29,100.0,64.26,35.32,4.06,3.69,4.33,3.97,1.98,2.46,3.79,3.43,4.24,3.65,2.7,Content Writer
STU140020,17,M,class_12,commerce,state,74.71,76.49,83.21,50.19,3.89,4.46,4.21,3.92,3.24,1.0,2.71,1.81,1.54,5.0,3.79,Chartered Accountant
STU050072,16,M,class_11,commerce,cbse,97.0,82.0,55.17,76.58,3.6,3.53,3.49,3.42,2.47,4.98,4.55,3.1,2.52,4.0,4.03,Cloud Architect
STU280139,18,M,class_12,arts,cbse,61.63,73.96,65.32,62.0,4.15,3.68,4.23,3.08,2.84,1.45,1.78,3.85,4.39,2.1,3.84,Content Writer
STU050067,18,M,undergraduate,science_pcm,state,68.89,82.0,84.65,81.16,4.69,3.01,1.81,2.61,3.58,3.62,4.36,4.88,2.24,3.71,4.2,Cloud Architect
STU300079,17,O,class_12,science_pcm,cbse,64.68,63.16,63.17,25.59,2.3,3.97,2.82,2.1,3.43,4.25,2.14,3.13,2.23,2.71,2.45,Defence Officer (Indian Armed Forces)
STU130088,15,O,class_9,science_pcb,icse,61.62,79.83,71.3,46.7,3.5,4.16,2.23,3.81,2.15,4.42,3.96,1.88,3.4,2.41,3.48,Physiotherapist
STU220117,17,F,class_11,vocational,icse,77.9,55.85,35.0,88.67,4.69,2.82,3.57,4.65,2.03,1.2,2.66,4.83,3.86,3.28,2.69,UX/UI Designer
STU020131,17,F,class_11,science_pcm,state,84.63,62.47,72.26,68.98,4.16,4.0,2.79,3.7,2.59,4.04,3.77,2.13,2.12,1.88,2.67,Data Scientist
STU120070,16,M,class_10,science_pcb,cbse,72.15,87.85,88.83,68.26,3.86,4.47,3.11,1.72,1.46,2.7,4.93,3.33,3.66,3.26,3.8,Clinical Psychologist
STU200098,22,F,undergraduate,commerce,state,85.86,68.05,60.19,78.06,3.34,3.92,3.6,2.16,3.02,3.5,4.33,1.67,4.23,3.64,2.44,Corporate Lawyer
STU060150,18,M,class_12,science_pcm,icse,59.85,64.81,45.0,86.54,2.48,3.93,4.43,2.63,1.65,4.67,3.59,2.55,1.57,1.8,1.8,Mechanical Engineer
STU330149,15,M,class_10,science_pcm,state,86.35,54.11,84.22,81.06,2.72,3.84,2.73,4.25,3.28,4.74,4.5,2.39,2.55,3.69,1.0,Chef / Culinary Arts
STU060011,15,M,class_10,science_pcm,state,80.82,58.65,88.38,75.27,4.5,4.82,2.08,2.39,2.39,2.86,2.34,1.3,3.58,3.9,2.85,Mechanical Engineer
STU130107,15,F,class_10,science_pcb,cbse,62.96,58.0,92.96,46.49,2.92,3.88,3.59,3.72,3.53,2.51,4.86,2.95,4.21,1.51,1.89,Physiotherapist
STU270143,15,M,class_9,arts,cbse,75.65,59.58,65.4,97.72,4.66,2.92,4.52,4.31,4.37,2.98,5.0,3.94,4.14,1.98,2.23,Film Director
STU260074,18,M,class_12,arts,state,66.08,96.72,72.06,83.09,4.85,4.68,5.0,5.0,1.44,1.12,2.17,4.82,3.8,2.73,1.49,Journalist
STU280089,16,F,class_11,arts,state,84.21,90.02,54.16,46.41,3.3,4.15,4.07,3.18,1.52,1.69,2.72,4.24,4.08,2.55,3.22,Content Writer
STU260069,14,F,class_9,arts,cbse,42.0,100.0,36.88,60.92,4.29,3.94,4.71,5.0,2.19,1.79,2.27,4.65,4.23,3.76,1.61,Journalist
STU290101,18,F,undergraduate,science_pcm,icse,93.05,70.0,93.01,86.38,3.45,4.51,3.91,3.65,2.98,3.93,3.28,4.1,4.45,4.13,2.34,IAS Officer
STU180044,18,F,class_12,science_pcm,cbse,78.45,81.45,85.5,68.99,4.67,3.93,3.47,2.62,4.06,2.37,4.37,3.85,2.82,3.53,4.11,Product Manager
STU280115,21,F,undergraduate,commerce,icse,69.61,72.6,38.49,70.35,4.77,2.6,4.61,3.92,1.92,2.45,3.21,4.11,4.42,3.64,1.69,Content Writer
STU210032,18,M,class_12,arts,icse,70.86,94.44,72.2,82.0,3.92,4.04,2.91,3.08,3.3,2.92,2.85,2.52,3.95,4.68,3.79,Civil Lawyer
STU240130,17,M,class_11,arts,cbse,45.41,73.99,47.62,79.42,4.89,3.87,3.57,2.5,3.23,3.93,3.24,4.34,1.0,2.26,2.99,Architect
STU190133,18,O,class_12,commerce,cbse,65.57,76.71,43.78,40.0,3.87,3.93,4.0,3.76,3.26,3.07,3.84,3.42,3.14,3.4,4.47,Entrepreneur
STU240023,18,F,class_12,science_pcm,icse,72.1,54.18,45.86,78.1,4.23,2.89,4.9,4.8,3.77,4.2,2.83,4.01,4.63,1.75,3.48,Architect
STU010138,18,F,undergraduate,science_pcm,cbse,92.09,82.0,82.08,52.0,3.0,3.59,2.01,3.97,2.5,4.48,4.4,2.72,2.97,2.28,3.8,Software Engineer
STU150081,19,F,undergraduate,undecided,cbse,73.68,95.51,72.13,49.5,4.29,4.15,4.28,4.01,2.98,2.61,4.48,2.03,3.28,4.78,4.92,Investment Banker
STU150029,15,M,class_10,science_pcm,icse,93.14,83.35,72.0,70.15,3.76,3.72,2.93,4.4,3.17,3.71,3.33,1.65,3.79,4.23,3.88,Investment Banker
STU220028,19,M,undergraduate,arts,icse,37.89,62.43,64.31,93.73,4.18,2.32,4.73,4.53,2.96,4.09,2.7,4.97,4.81,2.52,1.66,UX/UI Designer
STU300108,18,F,class_12,science_pcm,cbse,65.95,48.75,73.67,75.83,4.04,4.41,2.02,4.63,3.09,4.86,3.07,1.83,3.88,4.36,3.63,Defence Officer (Indian Armed Forces)
STU290062,21,M,undergraduate,science_pcm,state,73.57,75.45,70.0,76.66,4.29,5.0,4.42,3.78,2.78,3.49,3.88,3.01,4.71,4.64,3.02,IAS Officer
STU290145,16,M,class_11,commerce,ib,76.91,96.36,96.76,90.52,3.61,4.73,4.09,4.3,1.09,2.13,3.15,2.69,4.14,3.99,2.63,IAS Officer
STU090132,15,M,class_10,science_pcb,state,65.22,65.31,29.06,78.58,3.81,4.15,3.8,1.0,3.68,2.93,3.5,3.28,3.4,3.66,3.32,Dentist
STU140068,17,M,class_12,arts,cbse,76.32,81.79,89.99,46.57,3.22,4.72,3.05,2.37,4.58,3.19,2.6,1.98,3.35,4.22,1.49,Chartered Accountant
STU170083,14,M,class_9,undecided,state,90.86,87.31,67.08,69.71,3.95,5.0,3.59,4.28,4.2,1.2,3.63,4.15,3.85,4.35,2.11,Digital Marketing Manager
STU100009,18,M,class_12,science_pcb,state,67.38,44.69,64.94,57.84,4.1,4.2,4.08,4.47,3.9,2.53,4.57,2.28,4.74,2.75,3.04,Pharmacist
STU090130,18,O,class_12,science_pcb,cbse,60.98,61.01,73.17,76.47,4.1,4.58,4.04,4.53,2.54,2.4,5.0,2.63,3.4,1.2,3.81,Dentist
STU150051,18,M,class_12,commerce,icse,96.0,68.38,74.79,73.36,2.2,3.6,4.51,3.44,1.71,3.47,3.97,2.43,1.56,3.03,4.63,Investment Banker
STU150023,22,M,undergraduate,arts,cbse,75.87,97.47,83.21,58.83,4.32,3.7,3.76,2.34,3.6,1.4,1.51,2.18,2.41,2.93,4.04,Investment Banker
STU270082,16,F,class_11,arts,state,74.13,92.0,73.04,62.0,2.28,2.52,1.98,4.64,3.55,1.77,2.55,4.29,3.85,3.78,3.33,Film Director
STU090053,16,M,class_11,science_pcb,icse,81.7,95.18,65.52,57.84,2.5,4.47,4.5,1.31,2.84,4.02,4.09,1.86,5.0,1.6,3.93,Dentist
STU220129,17,F,class_12,arts,cbse,84.0,78.06,35.0,84.56,4.37,2.3,3.3,2.48,2.99,2.13,2.55,4.7,3.0,4.8,1.28,UX/UI Designer
STU230075,18,M,undergraduate,vocational,cbse,44.77,88.63,36.18,98.93,4.36,3.69,4.47,3.46,3.44,1.2,2.84,4.96,4.32,3.71,2.56,Graphic Designer
STU190115,18,F,class_12,science_pcm,cbse,87.83,82.49,81.21,47.31,3.49,3.1,4.87,3.37,1.2,1.78,4.19,2.39,4.38,4.88,2.02,Entrepreneur
STU130049,17,M,class_11,science_pcb,cbse,70.33,81.51,95.0,80.46,3.23,4.58,3.21,3.91,4.07,2.79,3.74,2.82,3.79,2.51,2.7,Physiotherapist
STU210038,17,M,class_12,science_pcm,state,91.77,74.99,45.0,70.55,4.54,4.53,3.02,2.0,4.13,3.33,2.6,3.49,3.37,4.67,3.27,Civil Lawyer
STU030089,17,M,class_11,vocational,cbse,93.65,62.05,96.88,79.66,4.12,3.65,2.77,3.94,2.47,3.6,4.07,3.82,2.03,2.18,4.07,AI/ML Engineer
STU020086,22,F,undergraduate,science_pcm,cbse,72.83,66.36,91.46,64.46,4.13,3.1,4.09,3.71,3.7,3.12,3.9,3.32,2.12,2.09,4.2,Data Scientist
STU080028,19,M,undergraduate,undecided,icse,65.76,60.0,71.93,59.98,3.77,4.95,3.01,4.63,1.75,1.98,1.0,1.44,3.99,2.29,2.97,Doctor (MBBS)
STU140035,18,M,class_12,commerce,cbse,92.65,74.83,49.4,55.32,3.54,3.97,2.01,3.27,3.36,1.11,3.58,2.83,2.52,3.61,3.51,Chartered Accountant
STU300014,20,M,undergraduate,science_pcm,cbse,73.3,78.0,90.0,60.03,3.1,3.24,2.96,4.4,2.7,5.0,3.83,1.85,2.57,4.53,2.7,Defence Officer (Indian Armed Forces)
STU270063,18,F,undergraduate,arts,cbse,57.16,50.82,78.0,76.98,3.88,2.3,3.34,3.53,3.32,3.48,3.05,4.78,4.77,3.38,3.45,Film Director
STU060021,18,M,class_12,science_pcm,icse,81.34,61.84,63.11,72.59,4.37,3.23,2.75,4.63,2.64,5.0,2.28,4.5,1.92,1.78,4.0,Mechanical Engineer
STU150066,17,F,class_12,undecided,state,91.84,64.27,76.71,59.65,2.61,4.34,2.28,3.87,3.52,2.42,2.81,2.02,2.6,4.08,4.53,Investment Banker
STU050074,15,M,class_10,vocational,icse,69.13,46.33,77.95,53.92,4.4,3.18,3.51,4.13,2.18,3.54,4.54,1.2,1.65,2.66,4.09,Cloud Architect
STU020100,17,F,class_11,undecided,icse,79.45,47.24,95.29,74.18,3.6,3.48,2.94,3.73,2.88,5.0,3.73,2.32,3.29,2.61,3.77,Data Scientist
STU110075,20,F,undergraduate,science_pcm,icse,88.41,68.36,79.72,85.0,3.52,4.61,3.32,3.87,2.29,4.07,4.01,2.27,3.61,3.71,2.07,Biomedical Engineer
STU230120,16,M,class_10,undecided,cbse,66.06,51.56,57.06,49.31,4.38,2.6,2.71,2.34,4.5,3.37,4.6,3.91,3.83,3.18,1.16,Graphic Designer
STU140132,16,M,class_10,undecided,ib,79.83,40.98,80.98,46.69,3.17,4.71,2.0,2.39,2.29,1.48,3.51,1.24,2.5,4.86,4.71,Chartered Accountant
STU130024,15,M,class_9,science_pcb,icse,76.72,62.66,90.4,61.09,3.01,4.04,3.04,4.35,2.02,3.36,4.13,2.11,4.6,2.75,2.96,Physiotherapist
STU050117,18,M,undergraduate,undecided,cbse,82.23,71.13,67.21,74.72,3.0,4.48,2.64,4.17,3.2,2.76,4.31,2.98,2.88,2.83,3.48,Cloud Architect
STU320115,18,F,class_12,undecided,cbse,79.32,55.24,71.92,60.47,2.07,4.02,4.26,4.53,2.47,1.2,2.51,3.42,4.36,5.0,4.56,Sports Manager
STU140099,17,F,class_11,commerce,cbse,77.36,59.18,37.55,48.94,1.22,3.11,4.24,4.03,4.1,1.85,3.53,3.05,1.9,3.89,3.97,Chartered Accountant
STU280129,19,F,undergraduate,arts,state,61.92,100.0,66.98,76.05,4.86,3.66,4.12,4.93,2.75,3.64,2.71,4.84,4.77,2.37,3.49,Content Writer
STU190025,15,F,class_9,vocational,cbse,70.34,81.1,29.51,80.45,3.63,4.39,4.22,3.52,4.04,2.57,3.03,4.14,4.37,3.4,2.42,Entrepreneur
STU310115,15,M,class_9,science_pcm,cbse,73.82,74.02,72.74,71.01,4.84,4.57,3.86,4.73,3.27,4.24,5.0,2.21,4.57,3.68,2.55,Environmental Scientist
STU100111,16,F,class_10,science_pcm,cbse,92.0,62.52,71.93,52.5,3.84,4.85,2.64,4.34,2.04,4.13,4.4,3.63,4.08,3.48,2.83,Pharmacist
STU120019,22,M,undergraduate,arts,cbse,92.0,85.49,81.42,85.0,2.98,3.8,3.65,4.72,1.31,4.07,4.52,3.03,3.89,3.28,2.7,Clinical Psychologist
STU190057,14,F,class_9,undecided,cbse,83.2,92.54,56.06,52.28,3.75,4.28,1.04,3.9,1.55,1.32,2.42,1.2,3.57,4.73,3.6,Entrepreneur
STU140051,16,O,class_10,commerce,state,70.92,88.0,84.66,54.46,1.35,3.69,3.84,3.67,4.1,2.09,2.72,3.4,3.33,4.0,4.12,Chartered Accountant
STU030105,16,F,class_10,commerce,state,97.0,55.25,92.08,62.82,4.9,4.54,2.97,3.21,4.9,3.73,4.69,3.03,2.37,3.06,3.14,AI/ML Engineer
STU030085,14,M,class_9,science_pcm,cbse,94.98,72.95,77.68,70.64,4.48,4.22,2.7,2.67,3.4,4.09,4.73,3.05,3.56,3.72,2.88,AI/ML Engineer
STU310086,17,F,class_12,science_pcm,icse,95.88,83.7,99.0,93.47,3.95,4.5,4.47,4.87,1.74,2.7,4.67,2.37,4.75,4.21,3.48,Environmental Scientist
STU150053,15,M,class_10,commerce,state,87.38,81.67,96.6,76.47,3.77,4.41,3.54,4.21,3.83,2.82,1.89,2.32,2.69,4.82,4.14,Investment Banker
STU110134,22,F,undergraduate,science_pcm,state,71.88,61.33,80.27,54.85,3.75,4.95,3.54,4.51,3.9,2.64,3.82,2.74,3.7,1.45,4.3,Biomedical Engineer
STU320030,15,F,class_10,vocational,state,72.44,67.89,78.84,86.0,3.73,4.49,3.22,3.59,2.4,2.32,2.35,4.73,4.87,4.8,3.45,Sports Manager
STU270026,20,M,undergraduate,arts,cbse,45.09,92.3,61.15,80.17,4.01,4.63,4.46,4.23,3.36,2.98,3.52,2.19,5.0,4.1,1.81,Film Director
STU280109,15,F,class_9,arts,cbse,71.89,92.32,73.71,75.67,4.8,3.85,4.16,4.52,3.15,1.33,2.88,3.83,4.18,2.78,1.45,Content Writer
STU020074,16,F,class_11,commerce,cbse,70.25,60.02,81.62,87.26,3.6,3.89,3.73,3.61,2.02,2.74,4.38,3.36,1.8,2.3,1.7,Data Scientist
STU150094,22,M,undergraduate,commerce,state,47.59,64.85,96.2,40.0,2.23,4.86,2.26,3.32,1.42,1.39,4.07,1.79,4.0,3.37,3.61,Investment Banker
STU210137,15,M,class_10,arts,state,78.4,100.0,74.58,44.42,2.7,4.36,2.45,3.57,2.98,3.2,4.36,1.9,4.1,3.5,2.7,Civil Lawyer
STU300120,18,M,undergraduate,science_pcm,icse,55.8,100.0,91.27,80.18,4.21,3.32,3.55,2.9,1.5,3.83,3.17,2.51,3.4,1.5,3.47,Defence Officer (Indian Armed Forces)
STU130025,21,M,undergraduate,science_pcb,ib,64.09,58.0,76.64,85.0,2.74,3.64,2.61,4.18,2.27,3.04,4.55,2.83,4.97,3.27,4.1,Physiotherapist
STU320045,17,M,class_11,commerce,cbse,79.96,95.0,90.0,77.8,4.9,3.16,4.78,2.76,1.79,3.04,2.43,1.58,4.9,4.62,3.6,Sports Manager
STU060048,16,F,class_11,science_pcm,cbse,35.53,74.73,68.54,62.42,2.38,3.85,4.23,3.31,1.26,4.31,2.36,3.02,4.05,4.6,4.66,Mechanical Engineer
STU200022,20,O,undergraduate,arts,cbse,84.38,86.25,84.01,59.78,2.83,3.6,4.19,4.26,1.85,2.42,4.25,1.5,2.89,3.8,4.79,Corporate Lawyer
STU010010,16,M,class_11,science_pcm,state,93.1,76.6,70.68,56.32,4.51,4.43,3.79,3.42,2.89,4.29,3.7,3.9,2.9,3.81,1.9,Software Engineer
STU130145,17,F,class_11,science_pcb,cbse,66.89,80.21,82.4,59.51,4.8,5.0,2.94,4.03,3.9,2.84,4.45,4.03,4.13,1.71,1.6,Physiotherapist
STU130039,19,M,undergraduate,science_pcm,cbse,66.78,89.55,86.07,39.18,3.1,3.86,2.68,4.67,3.9,3.56,4.12,3.3,4.02,3.8,3.05,Physiotherapist
STU020106,18,M,class_12,science_pcb,cbse,34.5,63.16,98.0,52.0,3.32,1.79,1.8,3.75,2.76,2.7,4.22,3.9,3.68,2.89,2.9,Data Scientist
